Linecode(7),Pack Id,Pack Type,Pack Barcode,Pack Outer,Linecode(12),Ratio,All Sizes in Pack?,Pack Level,Linked Pack ID
M759680,90010,B,6759680900103,17,M75968000005,3,Y,PACK,x
M759680,90010,B,6759680900103,17,M75968000006,2,Y,PACK,x
M759680,90010,B,6759680900103,17,M75968000007,1,Y,PACK,x
M759680,90010,B,6759680900103,17,M75968000008,1,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100001,1,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100002,2,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100003,3,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100004,4,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100005,3,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100006,2,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100007,1,Y,PACK,x
M759681,90010,B,6759681900102,17,M75968100008,1,Y,PACK,x
M759783,90007,BH,6759783900079,24,M75978300003,2,Y,PACK,x
M759783,90007,BH,6759783900079,24,M75978300002,6,Y,PACK,x
M759783,90007,BH,6759783900079,24,M75978300001,7,Y,PACK,x
M759783,90007,BH,6759783900079,24,M75978300004,5,Y,PACK,x
M759783,90007,BH,6759783900079,24,M75978300005,3,Y,PACK,x
M759783,90007,BH,6759783900079,24,M75978300006,1,Y,PACK,x
M759824,90007,BH,6759824900075,24,M75982400003,2,Y,PACK,x
M759824,90007,BH,6759824900075,24,M75982400002,6,Y,PACK,x
M759824,90007,BH,6759824900075,24,M75982400001,7,Y,PACK,x
M759824,90007,BH,6759824900075,24,M75982400004,5,Y,PACK,x
M759824,90007,BH,6759824900075,24,M75982400005,3,Y,PACK,x
M759824,90007,BH,6759824900075,24,M75982400006,1,Y,PACK,x
M759849,90007,BH,6759849900074,17,M75984900003,1,Y,PACK,x
M759849,90007,BH,6759849900074,17,M75984900002,4,Y,PACK,x
M759849,90007,BH,6759849900074,17,M75984900001,5,Y,PACK,x
M759849,90007,BH,6759849900074,17,M75984900004,4,Y,PACK,x
M759849,90007,BH,6759849900074,17,M75984900005,2,Y,PACK,x
M759849,90007,BH,6759849900074,17,M75984900006,1,Y,PACK,x
M759851,90007,BH,6759851900079,17,M75985100003,1,Y,PACK,x
M759851,90007,BH,6759851900079,17,M75985100002,4,Y,PACK,x
M759851,90007,BH,6759851900079,17,M75985100001,5,Y,PACK,x
M759851,90007,BH,6759851900079,17,M75985100004,4,Y,PACK,x
M759851,90007,BH,6759851900079,17,M75985100005,2,Y,PACK,x
M759851,90007,BH,6759851900079,17,M75985100006,1,Y,PACK,x
M759879,90007,H,6759879900075,18,M75987900003,1,Y,PACK,x
M759879,90007,H,6759879900075,18,M75987900002,3,Y,PACK,x
M759879,90007,H,6759879900075,18,M75987900001,5,Y,PACK,x
M759879,90007,H,6759879900075,18,M75987900004,5,Y,PACK,x
M759879,90007,H,6759879900075,18,M75987900005,3,Y,PACK,x
M759879,90007,H,6759879900075,18,M75987900006,1,Y,PACK,x
M759880,90007,BH,6759880900071,17,M75988000003,1,Y,PACK,x
M759880,90007,BH,6759880900071,17,M75988000002,2,Y,PACK,x
M759880,90007,BH,6759880900071,17,M75988000001,5,Y,PACK,x
M759880,90007,BH,6759880900071,17,M75988000004,5,Y,PACK,x
M759880,90007,BH,6759880900071,17,M75988000005,3,Y,PACK,x
M759880,90007,BH,6759880900071,17,M75988000006,1,Y,PACK,x
M759956,90007,BH,6759956900073,17,M75995600003,1,Y,PACK,x
M759956,90007,BH,6759956900073,17,M75995600002,4,Y,PACK,x
M759956,90007,BH,6759956900073,17,M75995600001,5,Y,PACK,x
M759956,90007,BH,6759956900073,17,M75995600004,4,Y,PACK,x
M759956,90007,BH,6759956900073,17,M75995600005,2,Y,PACK,x
M759956,90007,BH,6759956900073,17,M75995600006,1,Y,PACK,x
M759973,90007,BH,6759973900070,17,M75997300003,1,Y,PACK,x
M759973,90007,BH,6759973900070,17,M75997300002,2,Y,PACK,x
M759973,90007,BH,6759973900070,17,M75997300001,5,Y,PACK,x
M759973,90007,BH,6759973900070,17,M75997300004,5,Y,PACK,x
M759973,90007,BH,6759973900070,17,M75997300005,3,Y,PACK,x
M759973,90007,BH,6759973900070,17,M75997300006,1,Y,PACK,x
M759978,90007,BH,6759978900075,17,M75997800003,1,Y,PACK,x
M759978,90007,BH,6759978900075,17,M75997800002,2,Y,PACK,x
M759978,90007,BH,6759978900075,17,M75997800001,5,Y,PACK,x
M759978,90007,BH,6759978900075,17,M75997800004,5,Y,PACK,x
M759978,90007,BH,6759978900075,17,M75997800005,3,Y,PACK,x
M759978,90007,BH,6759978900075,17,M75997800006,1,Y,PACK,x
M759979,90007,BH,6759979900074,17,M75997900003,1,Y,PACK,x
M759979,90007,BH,6759979900074,17,M75997900002,2,Y,PACK,x
M759979,90007,BH,6759979900074,17,M75997900001,5,Y,PACK,x
M759979,90007,BH,6759979900074,17,M75997900004,5,Y,PACK,x
M759979,90007,BH,6759979900074,17,M75997900005,3,Y,PACK,x
M759979,90007,BH,6759979900074,17,M75997900006,1,Y,PACK,x
M759984,90007,BH,6759984900076,17,M75998400003,1,Y,PACK,x
M759984,90007,BH,6759984900076,17,M75998400002,4,Y,PACK,x
M759984,90007,BH,6759984900076,17,M75998400001,5,Y,PACK,x
M759984,90007,BH,6759984900076,17,M75998400004,4,Y,PACK,x
M759984,90007,BH,6759984900076,17,M75998400005,2,Y,PACK,x
M759984,90007,BH,6759984900076,17,M75998400006,1,Y,PACK,x
M759985,90007,BH,6759985900075,17,M75998500003,1,Y,PACK,x
M759985,90007,BH,6759985900075,17,M75998500002,2,Y,PACK,x
M759985,90007,BH,6759985900075,17,M75998500001,5,Y,PACK,x
M759985,90007,BH,6759985900075,17,M75998500004,5,Y,PACK,x
M759985,90007,BH,6759985900075,17,M75998500005,3,Y,PACK,x
M759985,90007,BH,6759985900075,17,M75998500006,1,Y,PACK,x
M802464,90001,B,6802464900018,12,M80246400000,12,Y,PACK,x
M812281,90001,B,6812281900016,12,M81228100000,12,Y,PACK,x
M812282,90001,B,6812282900015,6,M81228200000,6,Y,PACK,x
M812283,90001,B,6812283900014,6,M81228300000,6,Y,PACK,x
M812284,90001,B,6812284900013,6,M81228400000,6,Y,PACK,x
M812285,90001,B,6812285900012,6,M81228500000,6,Y,PACK,x
M812310,90001,B,6812310900017,6,M81231000000,6,Y,PACK,x
M812417,90001,B,6812417900019,6,M81241700000,6,Y,PACK,x
M812443,90001,B,6812443900014,24,M81244300000,24, Y,PACK,x
M812445,90001,B,6812445900012,24,M81244500000,24,Y,PACK,x
M812446,90001,B,6812446900011,24,M81244600000,24,Y,PACK,x
M812458,90001,B,6812458900016,10,M81245800000,10, Y,PACK,x
M812458,90002,B,6812458900023,6,M81245800000,6,Y,PACK,x
M812460,90001,B,6812460900011,10,M81246000000,10, Y,PACK,x
M812460,90002,B,6812460900028,6,M81246000000,6,Y,PACK,x
M812493,90001,B,6812493900019,10,M81249300000,10, Y,PACK,x
M812493,90002,B,6812493900026,6,M81249300000,6,Y,PACK,x
M812494,90001,B,6812494900018,10,M81249400000,10, Y,PACK,x
M812494,90002,B,6812494900025,6,M81249400000,6,Y,PACK,x
M812495,90001,B,6812495900017,10,M81249500000,10, Y,PACK,x
M812495,90002,B,6812495900024,6,M81249500000,6,Y,PACK,x
M812496,90001,B,6812496900016,10,M81249600000,10, Y,PACK,x
M812496,90002,B,6812496900023,6,M81249600000,6,Y,PACK,x
M812497,90001,B,6812497900015,10,M81249700000,10, Y,PACK,x
M812497,90002,B,6812497900022,6,M81249700000,6,Y,PACK,x
M812573,90001,B,6812573900014,6,M81257300000,6,Y,PACK,x
M812599,90001,B,6812599900012,12,M81259900000,12,Y,PACK,x
M812622,90001,B,6812622900019,6,M81262200000,6,Y,PACK,x
M812630,90001,B,6812630900018,10,M81263000000,10,Y,PACK,x
M812631,90001,B,6812631900017,10,M81263100000,10,Y,PACK,x
M812634,90001,B,6812634900014,6,M81263400000,6, Y,PACK,x
M812634,90002,B,6812634900021,6,M81263400000,6,Y,PACK,x
M812639,90001,B,6812639900019,6,M81263900000,6, Y,PACK,x
M812639,90002,B,6812639900026,6,M81263900000,6,Y,PACK,x
M812640,90001,B,6812640900015,4,M81264000000,4, Y,PACK,x
M812640,90002,B,6812640900022,4,M81264000000,4,Y,PACK,x
M812641,90001,B,6812641900014,10,M81264100000,10, Y,PACK,x
M812641,90002,B,6812641900021,10,M81264100000,10,Y,PACK,x
M812641,90003,B,6812641900038,6,M81264100000,6,Y,PACK,x
M812649,90001,B,6812649900016,8,M81264900000,8,Y,PACK,x
M812653,90001,B,6812653900019,12,M81265300000,12, Y,PACK,x
M812653,90002,B,6812653900026,6,M81265300000,6,Y,PACK,x
M812654,90001,B,6812654900018,12,M81265400000,12, Y,PACK,x
M812654,90002,B,6812654900025,12,M81265400000,12,Y,PACK,x
M812654,90003,B,6812654900032,6,M81265400000,6,Y,PACK,x
M812662,90001,B,6812662900017,6,M81266200000,6,Y,PACK,x
M812663,90001,B,6812663900016,12,M81266300000,12,Y,PACK,x
M812664,90001,B,6812664900015,8,M81266400000,8,Y,PACK,x
M812685,90001,B,6812685900018,12,M81268500000,12,Y,PACK,x
M812687,90001,B,6812687900016,12,M81268700000,12,Y,PACK,x
M812688,90001,B,6812688900015,12,M81268800000,12,Y,PACK,x
M812690,90001,B,6812690900010,12,M81269000000,12,Y,PACK,x
M812691,90001,B,6812691900019,6,M81269100000,6,Y,PACK,x
M812717,90001,B,6812717900016,6,M81271700000,6,Y,PACK,x
M812718,90001,B,6812718900015,6,M81271800000,6,Y,PACK,x
M812719,90001,B,6812719900014,6,M81271900000,6,Y,PACK,x
M812721,90001,B,6812721900019,6,M81272100000,6,Y,PACK,x
M812723,90001,B,6812723900017,6,M81272300000,6,Y,PACK,x
M812725,90001,B,6812725900015,6,M81272500000,6,Y,PACK,x
M812726,90001,B,6812726900014,6,M81272600000,6,Y,PACK,x
M812727,90001,B,6812727900013,6,M81272700000,6,Y,PACK,x
M812734,90001,B,6812734900013,10,M81273400000,10,Y,PACK,x
M812736,90001,B,6812736900011,10,M81273600000,10, Y,PACK,x
M812739,90001,B,6812739900018,6,M81273900000,6,Y,PACK,x
M812740,90001,B,6812740900014,6,M81274000000,6,Y,PACK,x
M812741,90001,B,6812741900013,6,M81274100000,6,Y,PACK,x
M812786,90001,B,6812786900016,12,M81278600000,12,Y,PACK,x
M812787,90001,B,6812787900015,12,M81278700000,12,Y,PACK,x
M812788,90001,B,6812788900014,12,M81278800000,12,Y,PACK,x
M812791,90001,B,6812791900018,6,M81279100000,6,Y,PACK,x
M812794,90001,B,6812794900015,4,M81279400000,4,Y,PACK,x
M812798,90001,B,6812798900011,4,M81279800000,4,Y,PACK,x
M812799,90001,B,6812799900010,4,M81279900000,4,Y,PACK,x
M812804,90001,B,6812804900011,12,M81280400000,12,Y,PACK,x
M812812,90001,B,6812812900010,6,M81281200000,6,Y,PACK,x
M812832,90001,B,6812832900014,4,M81283200000,4,Y,PACK,x
M812845,90001,B,6812845900018,12,M81284500000,12,Y,PACK,x
M812853,90001,B,6812853900017,6,M81285300000,6,Y,PACK,x
M812864,90001,B,6812864900013,6,M81286400000,6,Y,PACK,x
M812867,90001,B,6812867900010,1,M81286700000,1,Y,PACK,x
M812870,90001,B,6812870900014,6,M81287000000,6,Y,PACK,x
M812871,90001,B,6812871900013,6,M81287100000,6,Y,PACK,x
M812872,90001,B,6812872900012,6,M81287200000,6,Y,PACK,x
M812887,90001,B,6812887900014,8,M81288700000,8,Y,PACK,x
M812892,90001,B,6812892900016,8,M81289200000,8,Y,PACK,x
M812893,90001,B,6812893900015,8,M81289300000,8,Y,PACK,x
M812894,90001,B,6812894900014,8,M81289400000,8,Y,PACK,x
M812897,90001,B,6812897900011,6,M81289700000,6,Y,PACK,x
M812918,90001,B,6812918900013,12,M81291800000,12,Y,PACK,x
M812945,90001,B,6812945900017,6,M81294500000,6,Y,PACK,x
M812948,90001,B,6812948900014,10,M81294800000,10,Y,PACK,x
M812950,90001,B,6812950900019,6,M81295000000,6,Y,PACK,x
M812951,90001,B,6812951900018,6,M81295100000,6,Y,PACK,x
M812954,90001,B,6812954900015,6,M81295400000,6,Y,PACK,x
M812958,90001,B,6812958900011,6,M81295800000,6,Y,PACK,x
M812959,90001,B,6812959900010,6,M81295900000,6,Y,PACK,x
M812961,90001,B,6812961900015,12,M81296100000,12,Y,PACK,x
M812962,90001,B,6812962900014,6,M81296200000,6,Y,PACK,x
M812963,90001,B,6812963900013,6,M81296300000,6,Y,PACK,x
M812964,90001,B,6812964900012,6,M81296400000,6,Y,PACK,x
M812964,90002,B,6812964900029,9,M81296400000,9,Y,PACK,x
M812967,90001,B,6812967900019,6,M81296700000,6,Y,PACK,x
M812970,90001,B,6812970900013,4,M81297000000,4,Y,PACK,x
M812974,90001,B,6812974900019,10,M81297400000,10,Y,PACK,x
M812975,90001,B,6812975900018,10,M81297500000,10,Y,PACK,x
M812976,90001,B,6812976900017,10,M81297600000,10,Y,PACK,x
M812977,90001,B,6812977900016,10,M81297700000,10,Y,PACK,x
M812978,90001,B,6812978900015,10,M81297800000,10,Y,PACK,x
M812980,90001,B,6812980900010,10,M81298000000,10,Y,PACK,x
M812981,90001,B,6812981900019,10,M81298100000,10,Y,PACK,x
M812982,90001,B,6812982900018,10,M81298200000,10,Y,PACK,x
M812983,90001,B,6812983900017,10,M81298300000,10,Y,PACK,x
M812984,90001,B,6812984900016,10,M81298400000,10,Y,PACK,x
M812985,90001,B,6812985900015,10,M81298500000,10,Y,PACK,x
M812986,90001,B,6812986900014,10,M81298600000,10,Y,PACK,x
M812987,90001,B,6812987900013,6,M81298700000,6, Y,PACK,x
M812989,90001,B,6812989900011,6,M81298900000,6,Y,PACK,x
M812991,90001,B,6812991900016,10,M81299100000,10,Y,PACK,x
M812993,90001,B,6812993900014,6,M81299300000,6,Y,PACK,x
M812994,90001,B,6812994900013,6,M81299400000,6,Y,PACK,x
M812995,90001,B,6812995900012,6,M81299500000,6,Y,PACK,x
M813015,90001,B,6813015900012,12,M81301500000,12,Y,PACK,x
M813016,90001,B,6813016900011,12,M81301600000,12,Y,PACK,x
M813017,90001,B,6813017900010,6,M81301700000,6,Y,PACK,x
M813018,90001,B,6813018900019,6,M81301800000,6,Y,PACK,x
M813019,90001,B,6813019900018,6,M81301900000,6,Y,PACK,x
M813021,90001,B,6813021900013,6,M81302100000,6,Y,PACK,x
M813022,90001,B,6813022900012,6,M81302200000,6,Y,PACK,x
M813023,90001,B,6813023900011,6,M81302300000,6,Y,PACK,x
M813030,90001,B,6813030900011,10,M81303000000,10,Y,PACK,x
M813031,90001,B,6813031900010,10,M81303100000,10, Y,PACK,x
M813032,90001,B,6813032900019,10,M81303200000,10, Y,PACK,x
M813033,90001,B,6813033900018,10,M81303300000,10, Y,PACK,x
M813034,90001,B,6813034900017,10,M81303400000,10,Y,PACK,x
M833105,90001,B,6833105900012,12,M83310500000,12,Y,PACK,x
M844282,0,B,6844282000006,1,M84428200000,1,Y,PACK,x
M844282,90001,B,6844282900016,24,M84428200000,24, Y,PACK,x
M844282,90002,B,6844282900023,24,M84428200000,24, Y,PACK,x
M844282,90003,B,6844282900030,12,M84428200000,12,Y,PACK,x
M844948,90001,B,6844948900015,24,M84494800000,24,Y,PACK,x
M845098,90001,B,6845098900016,6,M84509800000,6,Y,PACK,x
M845102,90001,B,6845102900018,6,M84510200000,6, Y,PACK,x
M845294,90001,B,6845294900018,24,M84529400000,24, Y,PACK,x
M845294,90002,B,6845294900025,24,M84529400000,24,Y,PACK,x
M845301,90001,B,6845301900017,20,M84530100000,20, Y,PACK,x
M845301,90002,B,6845301900024,20,M84530100000,20,Y,PACK,x
M845302,90001,B,6845302900016,12,M84530200000,12,Y,PACK,x
M845302,90002,B,6845302900023,12,M84530200000,12,Y,PACK,x
M845307,90001,B,6845307900011,24,M84530700000,24,Y,PACK,x
M845307,90002,B,6845307900028,24,M84530700000,24,Y,PACK,x
M845309,90001,B,6845309900019,12,M84530900000,12, Y,PACK,x
M845309,90002,B,6845309900026,12,M84530900000,12,Y,PACK,x
M845310,90001,B,6845310900015,12,M84531000000,12, Y,PACK,x
M845310,90002,B,6845310900022,12,M84531000000,12,Y,PACK,x
M845311,90001,B,6845311900014,12,M84531100000,12, Y,PACK,x
M845311,90002,B,6845311900021,12,M84531100000,12,Y,PACK,x
M845348,90001,B,6845348900018,12,M84534800000,12, Y,PACK,x
M845348,90002,B,6845348900025,12,M84534800000,12,Y,PACK,x
M845349,90001,B,6845349900017,6,M84534900000,6, Y,PACK,x
M845349,90002,B,6845349900024,6,M84534900000,6,Y,PACK,x
M845446,90001,B,6845446900019,36,M84544600000,36,Y,PACK,x
M845446,90002,B,6845446900026,36,M84544600000,36,Y,PACK,x
M845475,90001,B,6845475900011,24,M84547500000,24, Y,PACK,x
M845475,90002,B,6845475900028,48,M84547500000,48, Y,PACK,x
M845475,90003,B,6845475900035,12,M84547500000,12,Y,PACK,x
M845476,90001,B,6845476900010,24,M84547600000,24,Y,PACK,x
M845476,90002,B,6845476900027,48,M84547600000,48,Y,PACK,x
M845477,90001,B,6845477900019,24,M84547700000,24,Y,PACK,x
M845477,90002,B,6845477900026,48,M84547700000,48,Y,PACK,x
M845512,90001,B,6845512900011,24,M84551200000,24,Y,PACK,x
M845512,90002,B,6845512900028,24,M84551200000,24,Y,PACK,x
M845512,90003,B,6845512900035,12,M84551200000,12,Y,PACK,x
M845562,90001,B,6845562900016,12,M84556200000,12,Y,PACK,x
M845562,90002,B,6845562900023,12,M84556200000,12,Y,PACK,x
M845597,90001,B,6845597900012,12,M84559700000,12,Y,PACK,x
M845597,90002,B,6845597900029,12,M84559700000,12,Y,PACK,x
M845599,90001,B,6845599900010,12,M84559900000,12,Y,PACK,x
M845599,90002,B,6845599900027,12,M84559900000,12,Y,PACK,x
M845600,90001,B,6845600900015,12,M84560000000,12,Y,PACK,x
M845600,90002,B,6845600900022,12,M84560000000,12,Y,PACK,x
M845671,90001,B,6845671900013,6,M84567100000,6,Y,PACK,x
M845675,90001,B,6845675900019,6,M84567500000,6,Y,PACK,x
M845683,90001,B,6845683900018,24,M84568300000,24,Y,PACK,x
M845683,90002,B,6845683900025,24,M84568300000,24,Y,PACK,x
M845683,90003,B,6845683900032,12,M84568300000,12,Y,PACK,x
M845685,90001,B,6845685900016,24,M84568500000,24,Y,PACK,x
M845685,90002,B,6845685900023,24,M84568500000,24,Y,PACK,x
M845686,90001,B,6845686900015,24,M84568600000,24,Y,PACK,x
M845686,90002,B,6845686900022,24,M84568600000,24,Y,PACK,x
M845687,90001,B,6845687900014,2,M84568700000,2,Y,PACK,x
M845687,90002,B,6845687900021,2,M84568700000,2,Y,PACK,x
M845688,90001,B,6845688900013,24,M84568800000,24,Y,PACK,x
M845688,90002,B,6845688900020,24,M84568800000,24,Y,PACK,x
M845696,90001,B,6845696900012,6,M84569600000,6,Y,PACK,x
M845696,90002,B,6845696900029,6,M84569600000,6,Y,PACK,x
M845698,90001,B,6845698900010,12,M84569800000,12,Y,PACK,x
M845698,90002,B,6845698900027,12,M84569800000,12,Y,PACK,x
M845699,90001,B,6845699900019,12,M84569900000,12,Y,PACK,x
M845699,90002,B,6845699900026,12,M84569900000,12,Y,PACK,x
M845703,90001,B,6845703900011,24,M84570300000,24, Y,PACK,x
M845703,90002,B,6845703900028,24,M84570300000,24, Y,PACK,x
M845703,90003,B,6845703900035,12,M84570300000,12,Y,PACK,x
M845704,90001,B,6845704900010,24,M84570400000,24,Y,PACK,x
M845704,90002,B,6845704900027,24,M84570400000,24,Y,PACK,x
M845705,90001,B,6845705900019,24,M84570500000,24,Y,PACK,x
M845705,90002,B,6845705900026,2,M84570500000,2,Y,PACK,x
M845705,90003,B,6845705900033,2,M84570500000,2,Y,PACK,x
M845709,90001,B,6845709900015,24,M84570900000,24,Y,PACK,x
M845709,90002,B,6845709900022,24,M84570900000,24,Y,PACK,x
M845711,90001,B,6845711900010,8,M84571100000,8,Y,PACK,x
M845711,90002,B,6845711900027,8,M84571100000,8,Y,PACK,x
M845782,90001,B,6845782900018,10,M84578200000,10, Y,PACK,x
M845782,90002,B,6845782900025,10,M84578200000,10, Y,PACK,x
M845782,90003,B,6845782900032,24,M84578200000,24,Y,PACK,x
M845852,90001,B,6845852900016,6,M84585200000,6,Y,PACK,x
M845885,90001,B,6845885900014,6,M84588500000,6,Y,PACK,x
M845886,90001,B,6845886900013,6,M84588600000,6,Y,PACK,x
M845968,90001,B,6845968900016,12,M84596800000,12, Y,PACK,x
M845968,90002,B,6845968900023,12,M84596800000,12,Y,PACK,x
M845976,90001,B,6845976900015,8,M84597600000,8,Y,PACK,x
M845986,90001,B,6845986900012,12,M84598600000,12,Y,PACK,x
M845987,90001,B,6845987900011,12,M84598700000,12,Y,PACK,x
M846012,90001,B,6846012900013,12,M84601200000,12,Y,PACK,x
M846022,90001,B,6846022900010,12,M84602200000,12,Y,PACK,x
M846045,90001,B,6846045900011,12,M84604500000,12, Y,PACK,x
M846045,90002,B,6846045900028,12,M84604500000,12,Y,PACK,x
M846046,90001,B,6846046900010,12,M84604600000,12, Y,PACK,x
M846046,90002,B,6846046900027,12,M84604600000,12,Y,PACK,x
M846049,90001,B,6846049900017,12,M84604900000,12,Y,PACK,x
M846049,90002,B,6846049900024,12,M84604900000,12,Y,PACK,x
M846167,90001,B,6846167900012,24,M84616700000,24,Y,PACK,x
M846169,90001,B,6846169900010,12,M84616900000,12,Y,PACK,x
M846169,90002,B,6846169900027,12,M84616900000,12,Y,PACK,x
M846170,90001,B,6846170900016,12,M84617000000,12, Y,PACK,x
M846170,90002,B,6846170900023,12,M84617000000,12,Y,PACK,x
M846179,90001,B,6846179900017,24,M84617900000,24, Y,PACK,x
M846179,90002,B,6846179900024,24,M84617900000,24,Y,PACK,x
M846181,90001,B,6846181900012,24,M84618100000,24, Y,PACK,x
M846181,90002,B,6846181900029,24,M84618100000,24,Y,PACK,x
M846183,90001,B,6846183900010,24,M84618300000,24, Y,PACK,x
M846183,90002,B,6846183900027,24,M84618300000,24,Y,PACK,x
M846187,90001,B,6846187900016,6,M84618700000,6, Y,PACK,x
M846187,90002,B,6846187900023,6,M84618700000,6,Y,PACK,x
M846188,90001,B,6846188900015,24,M84618800000,24, Y,PACK,x
M846188,90002,B,6846188900022,24,M84618800000,24,Y,PACK,x
M846218,90001,B,6846218900015,36,M84621800000,36,Y,PACK,x
M846286,90001,B,6846286900016,12,M84628600000,12,Y,PACK,x
M846501,90001,B,6846501900012,12,M84650100000,12, Y,PACK,x
M846502,90001,B,6846502900011,12,M84650200000,12,Y,PACK,x
M846505,90001,B,6846505900018,24,M84650500000,24,Y,PACK,x
M846506,90001,B,6846506900017,12,M84650600000,12,Y,PACK,x
M846507,90001,B,6846507900016,12,M84650700000,12,Y,PACK,x
M846522,90001,B,6846522900015,6,M84652200000,6,Y,PACK,x
M846527,90001,B,6846527900010,6,M84652700000,6,Y,PACK,x
M846536,90001,B,6846536900018,8,M84653600000,8,Y,PACK,x
M846556,90001,B,6846556900012,12,M84655600000,12,Y,PACK,x
M846556,90002,B,6846556900029,24,M84655600000,24,Y,PACK,x
M846556,90003,B,6846556900036,12,M84655600000,12,Y,PACK,x
M846557,90001,B,6846557900011,24,M84655700000,24,Y,PACK,x
M846557,90002,B,6846557900028,24,M84655700000,24,Y,PACK,x
M846558,90001,B,6846558900010,24,M84655800000,24,Y,PACK,x
M846558,90002,B,6846558900027,24,M84655800000,24,Y,PACK,x
M846559,90001,B,6846559900019,24,M84655900000,24,Y,PACK,x
M846559,90002,B,6846559900026,24,M84655900000,24,Y,PACK,x
M846561,90001,B,6846561900014,8,M84656100000,8,Y,PACK,x
M846563,90001,B,6846563900012,12,M84656300000,12,Y,PACK,x
M846564,90001,B,6846564900011,12,M84656400000,12,Y,PACK,x
M846565,90001,B,6846565900010,8,M84656500000,8,Y,PACK,x
M846566,90001,B,6846566900019,6,M84656600000,6,Y,PACK,x
M846567,90001,B,6846567900018,8,M84656700000,8,Y,PACK,x
M846568,90001,B,6846568900017,8,M84656800000,8,Y,PACK,x
M846569,90001,B,6846569900016,6,M84656900000,6,Y,PACK,x
M846570,90001,B,6846570900012,12,M84657000000,12,Y,PACK,x
M846586,90001,B,6846586900013,6,M84658600000,6,Y,PACK,x
M846586,90002,B,6846586900020,12,M84658600000,12,Y,PACK,x
M846605,90001,B,6846605900017,6,M84660500000,6,Y,PACK,x
M846606,90001,B,6846606900016,6,M84660600000,6,Y,PACK,x
M846618,90001,B,6846618900011,12,M84661800000,12,Y,PACK,x
M846619,90001,B,6846619900010,12,M84661900000,12,Y,PACK,x
M846620,90001,B,6846620900016,12,M84662000000,12,Y,PACK,x
M846621,90001,B,6846621900015,12,M84662100000,12,Y,PACK,x
M846634,90001,B,6846634900019,12,M84663400000,12,Y,PACK,x
M846635,90001,B,6846635900018,8,M84663500000,8,Y,PACK,x
M846643,90001,B,6846643900017,2,M84664300000,2,Y,PACK,x
M846643,90002,B,6846643900024,2,M84664300000,2,Y,PACK,x
M846646,90001,B,6846646900014,4,M84664600000,4,Y,PACK,x
M846646,90002,B,6846646900021,4,M84664600000,4,Y,PACK,x
M846647,90001,B,6846647900013,4,M84664700000,4, Y,PACK,x
M846647,90002,B,6846647900020,4,M84664700000,4, Y,PACK,x
M846647,90003,B,6846647900037,12,M84664700000,12,Y,PACK,x
M846649,90001,B,6846649900011,12,M84664900000,12,Y,PACK,x
M846649,90002,B,6846649900028,12,M84664900000,12,Y,PACK,x
M846650,90001,B,6846650900017,12,M84665000000,12,Y,PACK,x
M846650,90002,B,6846650900024,12,M84665000000,12,Y,PACK,x
M846652,90001,B,6846652900015,12,M84665200000,12,Y,PACK,x
M846652,90002,B,6846652900022,12,M84665200000,12,Y,PACK,x
M846653,90001,B,6846653900014,12,M84665300000,12,Y,PACK,x
M846653,90002,B,6846653900021,12,M84665300000,12,Y,PACK,x
M846654,90001,B,6846654900013,12,M84665400000,12,Y,PACK,x
M846654,90002,B,6846654900020,12,M84665400000,12,Y,PACK,x
M846655,90001,B,6846655900012,18,M84665500000,18,Y,PACK,x
M846655,90002,B,6846655900029,18,M84665500000,18,Y,PACK,x
M846656,90001,B,6846656900011,12,M84665600000,12,Y,PACK,x
M846656,90002,B,6846656900028,12,M84665600000,12,Y,PACK,x
M846657,90001,B,6846657900010,12,M84665700000,12,Y,PACK,x
M846658,90001,B,6846658900019,12,M84665800000,12,Y,PACK,x
M846660,90001,B,6846660900014,12,M84666000000,12,Y,PACK,x
M846661,90001,B,6846661900013,16,M84666100000,16,Y,PACK,x
M846662,90001,B,6846662900012,12,M84666200000,12,Y,PACK,x
M846664,90001,B,6846664900010,12,M84666400000,12,Y,PACK,x
M846664,90002,B,6846664900027,12,M84666400000,12,Y,PACK,x
M846665,90001,B,6846665900019,24,M84666500000,24,Y,PACK,x
M846665,90002,B,6846665900026,24,M84666500000,24,Y,PACK,x
M846666,90001,B,6846666900018,24,M84666600000,24,Y,PACK,x
M846666,90002,B,6846666900025,24,M84666600000,24,Y,PACK,x
M846667,90001,B,6846667900017,2,M84666700000,2,Y,PACK,x
M846667,90002,B,6846667900024,2,M84666700000,2,Y,PACK,x
M846668,90001,B,6846668900016,24,M84666800000,24,Y,PACK,x
M846668,90002,B,6846668900023,24,M84666800000,24,Y,PACK,x
M846669,90001,B,6846669900015,8,M84666900000,8,Y,PACK,x
M846669,90002,B,6846669900022,8,M84666900000,8,Y,PACK,x
M846670,90001,B,6846670900011,8,M84667000000,8,Y,PACK,x
M846670,90002,B,6846670900028,8,M84667000000,8,Y,PACK,x
