Id,DocNo,ItemNo,Barcode,SystemQty,TransferQty,Variance,VarianceAdjustment,Remarks,ReceivedQty,TransferVariance,SenderLocation,ReceiverLocation,Country
17723,abc,C18034100003,2180341000032,0,6,6,-6,,6,0,411,404,JOR
17724,abc,C18034100004,2180341000049,0,1,1,-1,,1,0,411,404,JOR
17725,abc,C18034100006,2180341000063,0,8,8,-8,,8,0,411,404,JOR
17726,abc,C18034100007,2180341000070,1,10,9,-9,,10,0,411,404,JOR
17727,abc,C18038100001,2180381000016,0,6,6,-6,,6,0,411,404,JOR
17728,abc,C18038100002,2180381000023,1,3,2,-2,,3,0,411,404,JOR
17729,abc,C18038100003,2180381000030,1,9,8,-8,,9,0,411,404,JOR
17730,abc,C29001100002,2290011000023,1,1,,0,,1,0,411,404,JOR
17731,abc,C29003500001,2290035000016,0,1,1,-1,,1,0,411,404,JOR
17732,abc,C29003500003,2290035000030,0,4,4,-4,,4,0,411,404,JOR
17733,abc,C29003500004,2290035000047,0,1,1,-1,,1,0,411,404,JOR
17734,abc,C29003600002,2290036000022,0,2,2,-2,,2,0,411,404,JOR
17735,abc,C29003600003,2290036000039,0,4,4,-4,,4,0,411,404,JOR
17736,abc,C29003600005,2290036000053,1,1,,0,,1,0,411,404,JOR
17737,abc,C29003700001,2290037000014,1,3,2,-2,,3,0,411,404,JOR
17738,abc,C29003700002,2290037000021,0,5,5,-5,,5,0,411,404,JOR
17739,abc,C29003700003,2290037000038,0,4,4,-4,,4,0,411,404,JOR
17740,abc,,3180302000070,,1,,0,,1,0,411,404,JOR
17741,abc,F26919200001,3269192000015,0,2,2,-2,,2,0,411,404,JOR
17742,abc,F26919200002,3269192000022,0,1,1,-1,,1,0,411,404,JOR
17743,abc,F26919200003,3269192000039,0,3,3,-3,,3,0,411,404,JOR
17744,abc,F26938400003,3269384000038,0,4,4,-4,,4,0,411,404,JOR
17745,abc,F26938400004,3269384000045,4,3,,0,,3,0,411,404,JOR
17746,abc,F26938400006,3269384000069,2,2,,0,,2,0,411,404,JOR
17747,abc,F26938400007,3269384000076,0,1,1,-1,,1,0,411,404,JOR
17748,abc,F26938500003,3269385000037,0,4,4,-4,,4,0,411,404,JOR
17749,abc,F26938500004,3269385000044,0,1,1,-1,,1,0,411,404,JOR
17750,abc,F26938500005,3269385000051,4,2,,0,,2,0,411,404,JOR
17751,abc,F26938500006,3269385000068,2,2,,0,,2,0,411,404,JOR
17752,abc,F26938500007,3269385000075,1,1,,0,,1,0,411,404,JOR
17753,abc,F27321000002,3273210000024,0,1,1,-1,,1,0,411,404,JOR
17754,abc,F36140800001,3361408000014,1,1,,0,,1,0,411,404,JOR
17755,abc,F36163100001,3361631000010,0,5,5,-5,,5,0,411,404,JOR
17756,abc,F36163100002,3361631000027,1,4,3,-3,,4,0,411,404,JOR
17757,abc,F36163100003,3361631000034,8,2,,0,,2,0,411,404,JOR
17758,abc,F36168200006,3361682000069,1,1,,0,,1,0,411,404,JOR
17759,abc,F36242300017,3362423000171,0,1,1,-1,,1,0,411,404,JOR
17760,abc,F36247000001,3362470000018,5,1,,0,,1,0,411,404,JOR
17761,abc,F36247000006,3362470000063,2,2,,0,,2,0,411,404,JOR
17762,abc,F36247000007,3362470000070,1,1,,0,,1,0,411,404,JOR
17763,abc,F36247000012,3362470000124,5,1,,0,,1,0,411,404,JOR
17764,abc,F36247000015,3362470000155,8,1,,0,,1,0,411,404,JOR
17765,abc,F36270500016,3362705000165,0,1,1,-1,,1,0,411,404,JOR
17766,abc,F36270900010,3362709000109,1,1,,0,,1,0,411,404,JOR
17767,abc,F36270900017,3362709000178,1,2,1,-1,,2,0,411,404,JOR
17768,abc,F36271000006,3362710000068,0,1,1,-1,,1,0,411,404,JOR
17769,abc,F36271000010,3362710000105,0,1,1,-1,,1,0,411,404,JOR
17770,abc,F36272500004,3362725000046,0,2,2,-2,,2,0,411,404,JOR
17771,abc,F36272500005,3362725000053,3,2,,0,,2,0,411,404,JOR
17772,abc,F36272500012,3362725000121,1,2,1,-1,,2,0,411,404,JOR
17773,abc,F36272500013,3362725000138,1,1,,0,,1,0,411,404,JOR
17774,abc,F36272500014,3362725000145,0,5,5,-5,,5,0,411,404,JOR
17775,abc,F36272500015,3362725000152,3,1,,0,,1,0,411,404,JOR
17776,abc,F36272500018,3362725000183,1,2,1,-1,,2,0,411,404,JOR
17777,abc,F36272500020,3362725000206,1,2,1,-1,,2,0,411,404,JOR
17778,abc,F36302400007,3363024000072,3,1,,0,,1,0,411,404,JOR
17779,abc,F36302800006,3363028000061,4,1,,0,,1,0,411,404,JOR
17780,abc,F36302800009,3363028000092,4,1,,0,,1,0,411,404,JOR
17781,abc,F36302800010,3363028000108,2,2,,0,,2,0,411,404,JOR
17782,abc,,3363420000041,,1,,0,,1,0,411,404,JOR
17783,abc,F36355100008,3363551000088,1,1,,0,,1,0,411,404,JOR
17784,abc,F36360900001,3363609000015,0,2,2,-2,,2,0,411,404,JOR
17785,abc,F36360900003,3363609000039,0,5,5,-5,,5,0,411,404,JOR
17786,abc,F36401600001,3364016000018,0,2,2,-2,,2,0,411,404,JOR
17787,abc,F36403200001,3364032000016,0,1,1,-1,,1,0,411,404,JOR
17788,abc,F36403200004,3364032000047,0,1,1,-1,,1,0,411,404,JOR
17789,abc,F36403300001,3364033000015,0,6,6,-6,,6,0,411,404,JOR
17790,abc,F36403300002,3364033000022,0,4,4,-4,,4,0,411,404,JOR
17791,abc,F36403300003,3364033000039,0,4,4,-4,,4,0,411,404,JOR
17792,abc,F36403300004,3364033000046,0,3,3,-3,,3,0,411,404,JOR
17793,abc,F36403300005,3364033000053,0,1,1,-1,,1,0,411,404,JOR
17794,abc,F36420900002,3364209000023,1,1,,0,,1,0,411,404,JOR
17795,abc,F36420900005,3364209000054,0,3,3,-3,,3,0,411,404,JOR
17796,abc,F36420900008,3364209000085,1,2,1,-1,,2,0,411,404,JOR
17797,abc,F36420900009,3364209000092,2,1,,0,,1,0,411,404,JOR
17798,abc,F36420900010,3364209000108,0,1,1,-1,,1,0,411,404,JOR
17799,abc,F36420900011,3364209000115,0,2,2,-2,,2,0,411,404,JOR
17800,abc,F36420900012,3364209000122,2,1,,0,,1,0,411,404,JOR
17801,abc,F36420900014,3364209000146,0,1,1,-1,,1,0,411,404,JOR
17802,abc,F36420900016,3364209000160,1,1,,0,,1,0,411,404,JOR
17803,abc,F36421200001,3364212000010,1,1,,0,,1,0,411,404,JOR
17804,abc,F36421200002,3364212000027,1,1,,0,,1,0,411,404,JOR
17805,abc,F36421200003,3364212000034,0,2,2,-2,,2,0,411,404,JOR
17806,abc,F36421200004,3364212000041,1,1,,0,,1,0,411,404,JOR
17807,abc,F36421200005,3364212000058,3,3,,0,,3,0,411,404,JOR
17808,abc,F36421200006,3364212000065,2,1,,0,,1,0,411,404,JOR
17809,abc,F36421200007,3364212000072,1,1,,0,,1,0,411,404,JOR
17810,abc,F36421200008,3364212000089,1,1,,0,,1,0,411,404,JOR
17811,abc,F36421200009,3364212000096,1,1,,0,,1,0,411,404,JOR
17812,abc,F36421200010,3364212000102,5,1,,0,,1,0,411,404,JOR
17813,abc,F36421200012,3364212000126,1,1,,0,,1,0,411,404,JOR
17814,abc,F36421200013,3364212000133,3,1,,0,,1,0,411,404,JOR
17815,abc,F36421200014,3364212000140,3,1,,0,,1,0,411,404,JOR
17816,abc,F36421200017,3364212000171,1,1,,0,,1,0,411,404,JOR
17817,abc,F36421200019,3364212000195,1,1,,0,,1,0,411,404,JOR
17818,abc,F36421600001,3364216000016,0,1,1,-1,,1,0,411,404,JOR
17819,abc,F36421600002,3364216000023,0,1,1,-1,,1,0,411,404,JOR
17820,abc,F36421600004,3364216000047,0,1,1,-1,,1,0,411,404,JOR
17821,abc,F36421600005,3364216000054,0,3,3,-3,,3,0,411,404,JOR
17822,abc,F36421600008,3364216000085,0,1,1,-1,,1,0,411,404,JOR
17823,abc,F36421600009,3364216000092,0,1,1,-1,,1,0,411,404,JOR
17824,abc,F36421600014,3364216000146,0,1,1,-1,,1,0,411,404,JOR
17825,abc,F36421600015,3364216000153,0,1,1,-1,,1,0,411,404,JOR
17826,abc,F36421600017,3364216000177,1,1,,0,,1,0,411,404,JOR
17827,abc,F36421600018,3364216000184,0,1,1,-1,,1,0,411,404,JOR
17828,abc,F36421600019,3364216000191,0,1,1,-1,,1,0,411,404,JOR
17829,abc,F36422800001,3364228000011,0,5,5,-5,,5,0,411,404,JOR
17830,abc,F36422800002,3364228000028,0,7,7,-7,,7,0,411,404,JOR
17831,abc,F36422800004,3364228000042,3,3,,0,,3,0,411,404,JOR
17832,abc,F36423500001,3364235000011,1,5,4,-4,,5,0,411,404,JOR
17833,abc,F36423500002,3364235000028,1,1,,0,,1,0,411,404,JOR
17834,abc,F36423500003,3364235000035,0,1,1,-1,,1,0,411,404,JOR
17835,abc,F36423500004,3364235000042,0,4,4,-4,,4,0,411,404,JOR
17836,abc,F36423600001,3364236000010,0,2,2,-2,,2,0,411,404,JOR
17837,abc,F36423600002,3364236000027,0,10,10,-10,,10,0,411,404,JOR
17838,abc,F36423600003,3364236000034,0,4,4,-4,,4,0,411,404,JOR
17839,abc,F36423600004,3364236000041,0,6,6,-6,,6,0,411,404,JOR
17840,abc,F36425800007,3364258000074,1,1,,0,,1,0,411,404,JOR
17841,abc,F36425800008,3364258000081,1,1,,0,,1,0,411,404,JOR
17842,abc,F36425800009,3364258000098,0,2,2,-2,,2,0,411,404,JOR
17843,abc,F36425800010,3364258000104,1,4,3,-3,,4,0,411,404,JOR
17844,abc,F36425800012,3364258000128,2,3,1,-1,,3,0,411,404,JOR
17845,abc,F36425800013,3364258000135,0,1,1,-1,,1,0,411,404,JOR
17846,abc,F36425800014,3364258000142,2,1,,0,,1,0,411,404,JOR
17847,abc,F36425800015,3364258000159,0,2,2,-2,,2,0,411,404,JOR
17848,abc,F36425800017,3364258000173,1,1,,0,,1,0,411,404,JOR
17849,abc,F36428000003,3364280000035,0,2,2,-2,,2,0,411,404,JOR
17850,abc,F36428000004,3364280000042,0,1,1,-1,,1,0,411,404,JOR
17851,abc,F36428000005,3364280000059,0,2,2,-2,,2,0,411,404,JOR
17852,abc,F36428000006,3364280000066,0,1,1,-1,,1,0,411,404,JOR
17853,abc,F36428500003,3364285000030,0,1,1,-1,,1,0,411,404,JOR
17854,abc,F36428500004,3364285000047,0,4,4,-4,,4,0,411,404,JOR
17855,abc,F36428500005,3364285000054,0,6,6,-6,,6,0,411,404,JOR
17856,abc,F36428500006,3364285000061,1,5,4,-4,,5,0,411,404,JOR
17857,abc,F36428500008,3364285000085,1,2,1,-1,,2,0,411,404,JOR
17858,abc,F36428500009,3364285000092,0,1,1,-1,,1,0,411,404,JOR
17859,abc,F36428500010,3364285000108,1,3,2,-2,,3,0,411,404,JOR
17860,abc,F36428500013,3364285000139,1,1,,0,,1,0,411,404,JOR
17861,abc,F36428500016,3364285000160,0,4,4,-4,,4,0,411,404,JOR
17862,abc,F36428500017,3364285000177,0,1,1,-1,,1,0,411,404,JOR
17863,abc,F36430700001,3364307000017,0,1,1,-1,,1,0,411,404,JOR
17864,abc,F36430700002,3364307000024,0,1,1,-1,,1,0,411,404,JOR
17865,abc,F36430700003,3364307000031,0,1,1,-1,,1,0,411,404,JOR
17866,abc,F36430700004,3364307000048,0,1,1,-1,,1,0,411,404,JOR
17867,abc,F36430700005,3364307000055,0,4,4,-4,,4,0,411,404,JOR
17868,abc,F36430700006,3364307000062,0,2,2,-2,,2,0,411,404,JOR
17869,abc,F36430700007,3364307000079,0,1,1,-1,,1,0,411,404,JOR
17870,abc,F36430700008,3364307000086,0,1,1,-1,,1,0,411,404,JOR
17871,abc,F36430700009,3364307000093,0,1,1,-1,,1,0,411,404,JOR
17872,abc,F36430700010,3364307000109,0,4,4,-4,,4,0,411,404,JOR
17873,abc,F36430700011,3364307000116,0,2,2,-2,,2,0,411,404,JOR
17874,abc,F36430700012,3364307000123,0,4,4,-4,,4,0,411,404,JOR
17875,abc,F36430700013,3364307000130,0,2,2,-2,,2,0,411,404,JOR
17876,abc,F36430700014,3364307000147,0,1,1,-1,,1,0,411,404,JOR
17877,abc,F36430700015,3364307000154,0,1,1,-1,,1,0,411,404,JOR
17878,abc,F36430700016,3364307000161,0,1,1,-1,,1,0,411,404,JOR
17879,abc,F36431000001,3364310000011,4,1,,0,,1,0,411,404,JOR
17880,abc,F36431000002,3364310000028,8,3,,0,,3,0,411,404,JOR
17881,abc,F36431000003,3364310000035,9,3,,0,,3,0,411,404,JOR
17882,abc,F36431000004,3364310000042,1,5,4,-4,,5,0,411,404,JOR
17883,abc,F36431000006,3364310000066,1,1,,0,,1,0,411,404,JOR
17884,abc,F36433400002,3364334000028,0,2,2,-2,,2,0,411,404,JOR
17885,abc,F36433400003,3364334000035,6,3,,0,,3,0,411,404,JOR
17886,abc,F36433400004,3364334000042,5,4,,0,,4,0,411,404,JOR
17887,abc,F36433400005,3364334000059,4,3,,0,,3,0,411,404,JOR
17888,abc,F36433400006,3364334000066,3,2,,0,,2,0,411,404,JOR
17889,abc,F36433500005,3364335000058,0,2,2,-2,,2,0,411,404,JOR
17890,abc,F36433500006,3364335000065,1,1,,0,,1,0,411,404,JOR
17891,abc,F36433900005,3364339000054,0,2,2,-2,,2,0,411,404,JOR
17892,abc,F36434300004,3364343000040,2,1,,0,,1,0,411,404,JOR
17893,abc,F36434300005,3364343000057,1,1,,0,,1,0,411,404,JOR
17894,abc,F36434500002,3364345000024,0,1,1,-1,,1,0,411,404,JOR
17895,abc,F36434500003,3364345000031,0,2,2,-2,,2,0,411,404,JOR
17896,abc,F36434500005,3364345000055,6,3,,0,,3,0,411,404,JOR
17897,abc,F36434600005,3364346000054,7,1,,0,,1,0,411,404,JOR
17898,abc,F36434600007,3364346000078,1,1,,0,,1,0,411,404,JOR
17899,abc,F36435100005,3364351000056,1,2,1,-1,,2,0,411,404,JOR
17900,abc,F36435100006,3364351000063,2,3,1,-1,,3,0,411,404,JOR
17901,abc,F36435100007,3364351000070,1,1,,0,,1,0,411,404,JOR
17902,abc,F36436800001,3364368000018,4,4,,0,,4,0,411,404,JOR
17903,abc,F36436900001,3364369000017,3,4,1,-1,,4,0,411,404,JOR
17904,abc,F36437000001,3364370000013,4,10,6,-6,,10,0,411,404,JOR
17905,abc,F36439800002,3364398000026,0,1,1,-1,,1,0,411,404,JOR
17906,abc,F36439800004,3364398000040,0,2,2,-2,,2,0,411,404,JOR
17907,abc,F36439800005,3364398000057,1,2,1,-1,,2,0,411,404,JOR
17908,abc,F36439800007,3364398000071,0,1,1,-1,,1,0,411,404,JOR
17909,abc,F36439800008,3364398000088,1,1,,0,,1,0,411,404,JOR
17910,abc,F36439800009,3364398000095,2,1,,0,,1,0,411,404,JOR
17911,abc,F36439800010,3364398000101,0,1,1,-1,,1,0,411,404,JOR
17912,abc,F36439800011,3364398000118,1,2,1,-1,,2,0,411,404,JOR
17913,abc,F36439800013,3364398000132,0,1,1,-1,,1,0,411,404,JOR
17914,abc,F36439800015,3364398000156,0,1,1,-1,,1,0,411,404,JOR
17915,abc,F36442100002,3364421000023,0,1,1,-1,,1,0,411,404,JOR
17916,abc,F36442100005,3364421000054,2,1,,0,,1,0,411,404,JOR
17917,abc,F36442100006,3364421000061,1,1,,0,,1,0,411,404,JOR
17918,abc,F36442100007,3364421000078,0,1,1,-1,,1,0,411,404,JOR
17919,abc,F36442100011,3364421000115,1,3,2,-2,,3,0,411,404,JOR
17920,abc,F36442100013,3364421000139,0,2,2,-2,,2,0,411,404,JOR
17921,abc,F36442100014,3364421000146,1,1,,0,,1,0,411,404,JOR
17922,abc,F36442100015,3364421000153,0,1,1,-1,,1,0,411,404,JOR
17923,abc,F36442100016,3364421000160,0,1,1,-1,,1,0,411,404,JOR
17924,abc,F36442100017,3364421000177,0,2,2,-2,,2,0,411,404,JOR
17925,abc,F36442400001,3364424000013,0,1,1,-1,,1,0,411,404,JOR
17926,abc,F36442400003,3364424000037,0,1,1,-1,,1,0,411,404,JOR
17927,abc,F36442400006,3364424000068,0,2,2,-2,,2,0,411,404,JOR
17928,abc,F36442400008,3364424000082,0,2,2,-2,,2,0,411,404,JOR
17929,abc,F36442400009,3364424000099,2,1,,0,,1,0,411,404,JOR
17930,abc,F36442400010,3364424000105,0,1,1,-1,,1,0,411,404,JOR
17931,abc,F36442400011,3364424000112,0,2,2,-2,,2,0,411,404,JOR
17932,abc,F36442400012,3364424000129,0,1,1,-1,,1,0,411,404,JOR
17933,abc,F36442400016,3364424000167,0,3,3,-3,,3,0,411,404,JOR
17934,abc,F36444100001,3364441000010,0,1,1,-1,,1,0,411,404,JOR
17935,abc,F36444100002,3364441000027,2,2,,0,,2,0,411,404,JOR
17936,abc,F36444100003,3364441000034,4,2,,0,,2,0,411,404,JOR
17937,abc,F36444100004,3364441000041,4,2,,0,,2,0,411,404,JOR
17938,abc,F36444100005,3364441000058,0,3,3,-3,,3,0,411,404,JOR
17939,abc,F36444100007,3364441000072,0,1,1,-1,,1,0,411,404,JOR
17940,abc,F36445400003,3364454000038,7,1,,0,,1,0,411,404,JOR
17941,abc,F36447800004,3364478000045,0,1,1,-1,,1,0,411,404,JOR
17942,abc,F36447800005,3364478000052,0,1,1,-1,,1,0,411,404,JOR
17943,abc,F36447800006,3364478000069,0,2,2,-2,,2,0,411,404,JOR
17944,abc,F36447800007,3364478000076,0,2,2,-2,,2,0,411,404,JOR
17945,abc,F36447800008,3364478000083,0,1,1,-1,,1,0,411,404,JOR
17946,abc,F36447800009,3364478000090,0,1,1,-1,,1,0,411,404,JOR
17947,abc,F36447800010,3364478000106,0,1,1,-1,,1,0,411,404,JOR
17948,abc,F36447800011,3364478000113,0,1,1,-1,,1,0,411,404,JOR
17949,abc,F36447800012,3364478000120,0,3,3,-3,,3,0,411,404,JOR
17950,abc,F36447800014,3364478000144,0,3,3,-3,,3,0,411,404,JOR
17951,abc,F36447800017,3364478000175,0,1,1,-1,,1,0,411,404,JOR
17952,abc,F36448100001,3364481000018,1,2,1,-1,,2,0,411,404,JOR
17953,abc,F36448100002,3364481000025,0,4,4,-4,,4,0,411,404,JOR
17954,abc,F36448100003,3364481000032,1,1,,0,,1,0,411,404,JOR
17955,abc,F36448100004,3364481000049,0,4,4,-4,,4,0,411,404,JOR
17956,abc,F36448200001,3364482000017,0,1,1,-1,,1,0,411,404,JOR
17957,abc,F36448200002,3364482000024,0,1,1,-1,,1,0,411,404,JOR
17958,abc,F36448200004,3364482000048,0,1,1,-1,,1,0,411,404,JOR
17959,abc,F36448200005,3364482000055,0,1,1,-1,,1,0,411,404,JOR
17960,abc,F36448200006,3364482000062,0,1,1,-1,,1,0,411,404,JOR
17961,abc,F36448200007,3364482000079,0,2,2,-2,,2,0,411,404,JOR
17962,abc,F36448200008,3364482000086,1,1,,0,,1,0,411,404,JOR
17963,abc,F36448200009,3364482000093,0,3,3,-3,,3,0,411,404,JOR
17964,abc,F36448200010,3364482000109,0,1,1,-1,,1,0,411,404,JOR
17965,abc,F36448200011,3364482000116,1,1,,0,,1,0,411,404,JOR
17966,abc,F36448200012,3364482000123,0,2,2,-2,,2,0,411,404,JOR
17967,abc,F36448200013,3364482000130,0,1,1,-1,,1,0,411,404,JOR
17968,abc,F36448200014,3364482000147,0,2,2,-2,,2,0,411,404,JOR
17969,abc,F36452500001,3364525000011,24,3,,0,,3,0,411,404,JOR
17970,abc,F36455000001,3364550000017,9,3,,0,,3,0,411,404,JOR
17971,abc,F36457700001,3364577000014,0,1,1,-1,,1,0,411,404,JOR
17972,abc,F36457700002,3364577000021,1,2,1,-1,,2,0,411,404,JOR
17973,abc,F36457700003,3364577000038,0,4,4,-4,,4,0,411,404,JOR
17974,abc,F36457700004,3364577000045,0,5,5,-5,,5,0,411,404,JOR
17975,abc,F36457700005,3364577000052,1,2,1,-1,,2,0,411,404,JOR
17976,abc,F36457700006,3364577000069,0,2,2,-2,,2,0,411,404,JOR
17977,abc,F36457700007,3364577000076,0,1,1,-1,,1,0,411,404,JOR
17978,abc,F36469700004,3364697000048,0,1,1,-1,,1,0,411,404,JOR
17979,abc,F36469700006,3364697000062,3,1,,0,,1,0,411,404,JOR
17980,abc,F36469800003,3364698000030,10,1,,0,,1,0,411,404,JOR
17981,abc,F36469800004,3364698000047,9,2,,0,,2,0,411,404,JOR
17982,abc,F36469800005,3364698000054,7,2,,0,,2,0,411,404,JOR
17983,abc,F36469800006,3364698000061,4,2,,0,,2,0,411,404,JOR
17984,abc,F36470100004,3364701000040,4,1,,0,,1,0,411,404,JOR
17985,abc,F36470200003,3364702000032,5,1,,0,,1,0,411,404,JOR
17986,abc,F36470400004,3364704000047,2,1,,0,,1,0,411,404,JOR
17987,abc,F37108000001,3371080000011,0,1,1,-1,,1,0,411,404,JOR
17988,abc,F37108000002,3371080000028,0,2,2,-2,,2,0,411,404,JOR
17989,abc,F37108000003,3371080000035,0,3,3,-3,,3,0,411,404,JOR
17990,abc,F37108000004,3371080000042,0,4,4,-4,,4,0,411,404,JOR
17991,abc,F37108000005,3371080000059,0,3,3,-3,,3,0,411,404,JOR
17992,abc,F37108000006,3371080000066,0,3,3,-3,,3,0,411,404,JOR
17993,abc,F37108000007,3371080000073,0,2,2,-2,,2,0,411,404,JOR
17994,abc,F37108100001,3371081000010,0,1,1,-1,,1,0,411,404,JOR
17995,abc,F37108100002,3371081000027,0,2,2,-2,,2,0,411,404,JOR
17996,abc,F37108100003,3371081000034,0,1,1,-1,,1,0,411,404,JOR
17997,abc,F37108100005,3371081000058,0,1,1,-1,,1,0,411,404,JOR
17998,abc,F37108100006,3371081000065,0,1,1,-1,,1,0,411,404,JOR
17999,abc,F37108100007,3371081000072,0,1,1,-1,,1,0,411,404,JOR
18000,abc,F77398500001,3773985000019,12,1,,0,,1,0,411,404,JOR
18001,abc,F77398500002,3773985000026,8,1,,0,,1,0,411,404,JOR
18002,abc,F77398500003,3773985000033,4,3,,0,,3,0,411,404,JOR
18003,abc,F77398500005,3773985000057,5,2,,0,,2,0,411,404,JOR
18004,abc,F77398500006,3773985000064,8,2,,0,,2,0,411,404,JOR
18005,abc,F77398900004,3773989000046,3,1,,0,,1,0,411,404,JOR
18006,abc,F97205000004,3972050000040,0,1,1,-1,,1,0,411,404,JOR
18007,abc,F97207300001,3972073000010,1,1,,0,,1,0,411,404,JOR
18008,abc,F97207300002,3972073000027,0,1,1,-1,,1,0,411,404,JOR
18009,abc,F97207300004,3972073000041,1,3,2,-2,,3,0,411,404,JOR
18010,abc,F97207300005,3972073000058,0,2,2,-2,,2,0,411,404,JOR
18011,abc,F97208000001,3972080000010,0,1,1,-1,,1,0,411,404,JOR
18012,abc,F97208000003,3972080000034,1,2,1,-1,,2,0,411,404,JOR
18013,abc,F97208000004,3972080000041,2,1,,0,,1,0,411,404,JOR
18014,abc,F97208000005,3972080000058,0,2,2,-2,,2,0,411,404,JOR
18015,abc,F97208600001,3972086000014,0,1,1,-1,,1,0,411,404,JOR
18016,abc,F97208600003,3972086000038,0,1,1,-1,,1,0,411,404,JOR
18017,abc,F97208600004,3972086000045,3,2,,0,,2,0,411,404,JOR
18018,abc,F97208600005,3972086000052,5,1,,0,,1,0,411,404,JOR
18019,abc,F97208600006,3972086000069,0,1,1,-1,,1,0,411,404,JOR
18020,abc,F97223000001,3972230000013,0,1,1,-1,,1,0,411,404,JOR
18021,abc,F97223000002,3972230000020,0,2,2,-2,,2,0,411,404,JOR
18022,abc,F97223000003,3972230000037,2,1,,0,,1,0,411,404,JOR
18023,abc,F97223000004,3972230000044,2,1,,0,,1,0,411,404,JOR
18024,abc,F97223000005,3972230000051,1,1,,0,,1,0,411,404,JOR
18025,abc,G02211500001,4022115000016,3,1,,0,,1,0,411,404,JOR
18026,abc,G02217800001,4022178000015,2,1,,0,,1,0,411,404,JOR
18027,abc,G02217800004,4022178000046,2,1,,0,,1,0,411,404,JOR
18028,abc,G06654900001,4066549000013,4,1,,0,,1,0,411,404,JOR
18029,abc,G06654900004,4066549000044,1,1,,0,,1,0,411,404,JOR
18030,abc,G06672600001,4066726000010,0,1,1,-1,,1,0,411,404,JOR
18031,abc,G07140600001,4071406000013,0,1,1,-1,,1,0,411,404,JOR
18032,abc,G07140600002,4071406000020,0,2,2,-2,,2,0,411,404,JOR
18033,abc,G07140600003,4071406000037,0,3,3,-3,,3,0,411,404,JOR
18034,abc,G07140600004,4071406000044,0,3,3,-3,,3,0,411,404,JOR
18035,abc,G07140600005,4071406000051,0,3,3,-3,,3,0,411,404,JOR
18036,abc,G07140700002,4071407000029,0,2,2,-2,,2,0,411,404,JOR
18037,abc,G07140700003,4071407000036,0,1,1,-1,,1,0,411,404,JOR
18038,abc,G07140700006,4071407000067,0,1,1,-1,,1,0,411,404,JOR
18039,abc,G10267200002,4102672000022,0,1,1,-1,,1,0,411,404,JOR
18040,abc,G11110700001,4111107000018,0,2,2,-2,,2,0,411,404,JOR
18041,abc,G11110700002,4111107000025,0,2,2,-2,,2,0,411,404,JOR
18042,abc,G11110700004,4111107000049,3,2,,0,,2,0,411,404,JOR
18043,abc,G11110800001,4111108000017,1,2,1,-1,,2,0,411,404,JOR
18044,abc,G11110800002,4111108000024,1,2,1,-1,,2,0,411,404,JOR
18045,abc,G11110800003,4111108000031,5,2,,0,,2,0,411,404,JOR
18046,abc,G11110800004,4111108000048,2,3,1,-1,,3,0,411,404,JOR
18047,abc,G11110800005,4111108000055,0,2,2,-2,,2,0,411,404,JOR
18048,abc,G11110800006,4111108000062,0,1,1,-1,,1,0,411,404,JOR
18049,abc,G11111900001,4111119000013,0,3,3,-3,,3,0,411,404,JOR
18050,abc,G11111900002,4111119000020,0,2,2,-2,,2,0,411,404,JOR
18051,abc,G11111900003,4111119000037,0,5,5,-5,,5,0,411,404,JOR
18052,abc,G11111900004,4111119000044,0,7,7,-7,,7,0,411,404,JOR
18053,abc,G11112000001,4111120000019,3,4,1,-1,,4,0,411,404,JOR
18054,abc,G11112000002,4111120000026,1,1,,0,,1,0,411,404,JOR
18055,abc,G11112000003,4111120000033,0,9,9,-9,,9,0,411,404,JOR
18056,abc,G11112000004,4111120000040,1,2,1,-1,,2,0,411,404,JOR
18057,abc,G11112000005,4111120000057,2,1,,0,,1,0,411,404,JOR
18058,abc,G11112000006,4111120000064,0,3,3,-3,,3,0,411,404,JOR
18059,abc,G11112700001,4111127000012,0,1,1,-1,,1,0,411,404,JOR
18060,abc,G11112700002,4111127000029,0,2,2,-2,,2,0,411,404,JOR
18061,abc,G11112800001,4111128000011,0,3,3,-3,,3,0,411,404,JOR
18062,abc,G11112800002,4111128000028,0,3,3,-3,,3,0,411,404,JOR
18063,abc,G11112800003,4111128000035,0,3,3,-3,,3,0,411,404,JOR
18064,abc,G11112800004,4111128000042,0,2,2,-2,,2,0,411,404,JOR
18065,abc,G11112800005,4111128000059,0,1,1,-1,,1,0,411,404,JOR
18066,abc,G11114100001,4111141000012,0,2,2,-2,,2,0,411,404,JOR
18067,abc,G11114100002,4111141000029,0,3,3,-3,,3,0,411,404,JOR
18068,abc,G11114100003,4111141000036,0,6,6,-6,,6,0,411,404,JOR
18069,abc,G11114100004,4111141000043,0,5,5,-5,,5,0,411,404,JOR
18070,abc,G11114200001,4111142000011,0,5,5,-5,,5,0,411,404,JOR
18071,abc,G11114200002,4111142000028,0,4,4,-4,,4,0,411,404,JOR
18072,abc,G11114200003,4111142000035,0,5,5,-5,,5,0,411,404,JOR
18073,abc,G11114200004,4111142000042,0,1,1,-1,,1,0,411,404,JOR
18074,abc,G11114200005,4111142000059,0,1,1,-1,,1,0,411,404,JOR
18075,abc,G11114300001,4111143000010,0,1,1,-1,,1,0,411,404,JOR
