Linecode(7),Pack Id,Pack Type,Pack Barcode,Pack Outer,Linecode(12),Ratio,All Sizes in Pack?,Pack Level,Linked Pack ID
F269493,90008,BH,3269493900083,17,F26949300006,2,Y,PACK,
F269493,90008,BH,3269493900083,17,F26949300007,2,Y,PACK,
F269494,00001,BH,3269494000010,1,F26949400001,1,N,SINGLE,
F269494,00002,BH,3269494000027,1,F26949400002,1,N,SINGLE,
F269494,00003,BH,3269494000034,1,F26949400003,1,N,SINGLE,
F269494,00004,BH,3269494000041,1,F26949400004,1,N,SINGLE,
F269494,00005,BH,3269494000058,1,F26949400005,1,N,SINGLE,
F269494,00006,BH,3269494000065,1,F26949400006,1,N,SINGLE,
F269494,00007,BH,3269494000072,1,F26949400007,1,N,SINGLE,
F269494,90001,BH,3269494900013,66,F26949400001,66,N,SOLID,00001
F269494,90002,BH,3269494900020,66,F26949400002,66,N,SOLID,00002
F269494,90003,BH,3269494900037,66,F26949400003,66,N,SOLID,00003
F269494,90004,BH,3269494900044,66,F26949400004,66,N,SOLID,00004
F269494,90005,BH,3269494900051,66,F26949400005,66,N,SOLID,00005
F269494,90006,BH,3269494900068,66,F26949400006,66,N,SOLID,00006
F269494,90007,BH,3269494900075,66,F26949400007,66,N,SOLID,00007
F269494,90008,BH,3269494900082,17,F26949400001,1,Y,PACK,
F269494,90008,BH,3269494900082,17,F26949400002,2,Y,PACK,
F269494,90008,BH,3269494900082,17,F26949400003,3,Y,PACK,
F269494,90008,BH,3269494900082,17,F26949400004,4,Y,PACK,
F269494,90008,BH,3269494900082,17,F26949400005,3,Y,PACK,
F269494,90008,BH,3269494900082,17,F26949400006,2,Y,PACK,
F269494,90008,BH,3269494900082,17,F26949400007,2,Y,PACK,
F269495,00001,BH,3269495000019,1,F26949500001,1,N,SINGLE,
F269495,00002,BH,3269495000026,1,F26949500002,1,N,SINGLE,
F269495,00003,BH,3269495000033,1,F26949500003,1,N,SINGLE,
F269495,00004,BH,3269495000040,1,F26949500004,1,N,SINGLE,
F269495,00005,BH,3269495000057,1,F26949500005,1,N,SINGLE,
F269495,00006,BH,3269495000064,1,F26949500006,1,N,SINGLE,
F269495,00007,BH,3269495000071,1,F26949500007,1,N,SINGLE,
F269495,90001,BH,3269495900012,66,F26949500001,66,N,SOLID,00001
F269495,90002,BH,3269495900029,66,F26949500002,66,N,SOLID,00002
F269495,90003,BH,3269495900036,66,F26949500003,66,N,SOLID,00003
F269495,90004,BH,3269495900043,66,F26949500004,66,N,SOLID,00004
F269495,90005,BH,3269495900050,66,F26949500005,66,N,SOLID,00005
F269495,90006,BH,3269495900067,66,F26949500006,66,N,SOLID,00006
F269495,90007,BH,3269495900074,66,F26949500007,66,N,SOLID,00007
F269495,90008,BH,3269495900081,17,F26949500001,1,Y,PACK,
F269495,90008,BH,3269495900081,17,F26949500002,2,Y,PACK,
F269495,90008,BH,3269495900081,17,F26949500003,3,Y,PACK,
F269495,90008,BH,3269495900081,17,F26949500004,4,Y,PACK,
F269495,90008,BH,3269495900081,17,F26949500005,3,Y,PACK,
F269495,90008,BH,3269495900081,17,F26949500006,2,Y,PACK,
F269495,90008,BH,3269495900081,17,F26949500007,2,Y,PACK,
F269548,00001,H,3269548000010,1,F26954800001,1,N,SINGLE,
F269548,00002,H,3269548000027,1,F26954800002,1,N,SINGLE,
F269548,00003,H,3269548000034,1,F26954800003,1,N,SINGLE,
F269548,00004,H,3269548000041,1,F26954800004,1,N,SINGLE,
F269548,00005,H,3269548000058,1,F26954800005,1,N,SINGLE,
F269548,00006,H,3269548000065,1,F26954800006,1,N,SINGLE,
F269548,00007,H,3269548000072,1,F26954800007,1,N,SINGLE,
F269548,90001,BH,3269548900013,40,F26954800001,40,N,SOLID,00001
F269548,90002,BH,3269548900020,40,F26954800002,40,N,SOLID,00002
F269548,90003,BH,3269548900037,40,F26954800003,40,N,SOLID,00003
F269548,90004,BH,3269548900044,40,F26954800004,40,N,SOLID,00004
F269548,90005,BH,3269548900051,40,F26954800005,40,N,SOLID,00005
F269548,90006,BH,3269548900068,40,F26954800006,40,N,SOLID,00006
F269548,90007,BH,3269548900075,40,F26954800007,40,N,SOLID,00007
F269548,90008,BH,3269548900082,16,F26954800001,2,Y,PACK,
F269548,90008,BH,3269548900082,16,F26954800002,3,Y,PACK,
F269548,90008,BH,3269548900082,16,F26954800003,4,Y,PACK,
F269548,90008,BH,3269548900082,16,F26954800004,3,Y,PACK,
F269548,90008,BH,3269548900082,16,F26954800005,2,Y,PACK,
F269548,90008,BH,3269548900082,16,F26954800006,1,Y,PACK,
F269548,90008,BH,3269548900082,16,F26954800007,1,Y,PACK,
F273019,00001,B,3273019000010,1,F27301900001,1,N,SINGLE,
F273019,00002,B,3273019000027,1,F27301900002,1,N,SINGLE,
F273019,00003,B,3273019000034,1,F27301900003,1,N,SINGLE,
F273019,00004,B,3273019000041,1,F27301900004,1,N,SINGLE,
F273019,90001,B,3273019900013,18,F27301900003,18,N,SOLID,00003
F273019,90002,B,3273019900020,18,F27301900002,18,N,SOLID,00002
F273019,90003,B,3273019900037,18,F27301900001,18,N,SOLID,00001
F273019,90004,B,3273019900044,18,F27301900004,18,N,SOLID,00004
F273019,90005,B,3273019900051,18,F27301900003,4,Y,PACK,
F273019,90005,B,3273019900051,18,F27301900002,8,Y,PACK,
F273019,90005,B,3273019900051,18,F27301900001,5,Y,PACK,
F273019,90005,B,3273019900051,18,F27301900004,1,Y,PACK,
F273114,00001,H,3273114000014,1,F27311400001,1,N,SINGLE,
F273114,00002,H,3273114000021,1,F27311400002,1,N,SINGLE,
F273114,00003,H,3273114000038,1,F27311400003,1,N,SINGLE,
F273114,00004,H,3273114000045,1,F27311400004,1,N,SINGLE,
F273114,90001,BH,3273114900017,18,F27311400003,18,N,SOLID,00003
F273114,90002,BH,3273114900024,18,F27311400002,18,N,SOLID,00002
F273114,90003,BH,3273114900031,18,F27311400001,18,N,SOLID,00001
F273114,90004,BH,3273114900048,18,F27311400004,18,N,SOLID,00004
F273114,90005,BH,3273114900055,18,F27311400003,5,Y,PACK,
F273114,90005,BH,3273114900055,18,F27311400002,8,Y,PACK,
F273114,90005,BH,3273114900055,18,F27311400001,4,Y,PACK,
F273114,90005,BH,3273114900055,18,F27311400004,1,Y,PACK,
F273136,00001,H,3273136000016,1,F27313600001,1,N,SINGLE,
F273136,00002,H,3273136000023,1,F27313600002,1,N,SINGLE,
F273136,00003,H,3273136000030,1,F27313600003,1,N,SINGLE,
F273136,00004,H,3273136000047,1,F27313600004,1,N,SINGLE,
F273136,90001,BH,3273136900019,16,F27313600003,16,N,SOLID,00003
F273136,90002,BH,3273136900026,16,F27313600002,16,N,SOLID,00002
F273136,90003,BH,3273136900033,16,F27313600001,16,N,SOLID,00001
F273136,90004,BH,3273136900040,16,F27313600004,16,N,SOLID,00004
F273136,90005,BH,3273136900057,16,F27313600003,4,Y,PACK,
F273136,90005,BH,3273136900057,16,F27313600002,7,Y,PACK,
F273136,90005,BH,3273136900057,16,F27313600001,4,Y,PACK,
F273136,90005,BH,3273136900057,16,F27313600004,1,Y,PACK,
F273137,00001,H,3273137000015,1,F27313700001,1,N,SINGLE,
F273137,00002,H,3273137000022,1,F27313700002,1,N,SINGLE,
F273137,00003,H,3273137000039,1,F27313700003,1,N,SINGLE,
F273137,00004,H,3273137000046,1,F27313700004,1,N,SINGLE,
F273137,90001,BH,3273137900018,16,F27313700003,16,N,SOLID,00003
F273137,90002,BH,3273137900025,16,F27313700002,16,N,SOLID,00002
F273137,90003,BH,3273137900032,16,F27313700001,16,N,SOLID,00001
F273137,90004,BH,3273137900049,16,F27313700004,16,N,SOLID,00004
F273137,90005,BH,3273137900056,16,F27313700003,4,Y,PACK,
F273137,90005,BH,3273137900056,16,F27313700002,7,Y,PACK,
F273137,90005,BH,3273137900056,16,F27313700001,4,Y,PACK,
F273137,90005,BH,3273137900056,16,F27313700004,1,Y,PACK,
F281717,00001,H,3281717000010,1,F28171700001,1,N,SINGLE,
F281717,00002,H,3281717000027,1,F28171700002,1,N,SINGLE,
F281717,00003,H,3281717000034,1,F28171700003,1,N,SINGLE,
F281717,00004,H,3281717000041,1,F28171700004,1,N,SINGLE,
F281717,00005,H,3281717000058,1,F28171700005,1,N,SINGLE,
F281717,00006,H,3281717000065,1,F28171700006,1,N,SINGLE,
F281717,00007,H,3281717000072,1,F28171700007,1,N,SINGLE,
F281717,90001,H,3281717900013,6,F28171700001,6,N,SOLID,00001
F281717,90002,H,3281717900020,6,F28171700002,6,N,SOLID,00002
F281717,90003,H,3281717900037,6,F28171700003,6,N,SOLID,00003
F281717,90004,H,3281717900044,6,F28171700004,6,N,SOLID,00004
F281717,90005,H,3281717900051,6,F28171700005,6,N,SOLID,00005
F281717,90006,H,3281717900068,6,F28171700006,6,N,SOLID,00006
F281717,90007,H,3281717900075,6,F28171700007,6,N,SOLID,00007
F281717,90008,H,3281717900082,8,F28171700001,1,N,PACK,
F281717,90008,H,3281717900082,8,F28171700002,3,N,PACK,
F281717,90008,H,3281717900082,8,F28171700003,4,N,PACK,
F281717,90009,H,3281717900099,8,F28171700004,4,N,PACK,
F281717,90009,H,3281717900099,8,F28171700005,2,N,PACK,
F281717,90009,H,3281717900099,8,F28171700006,1,N,PACK,
F281717,90009,H,3281717900099,8,F28171700007,1,N,PACK,
F281777,00001,H,3281777000012,1,F28177700001,1,N,SINGLE,
F281777,00002,H,3281777000029,1,F28177700002,1,N,SINGLE,
F281777,00003,H,3281777000036,1,F28177700003,1,N,SINGLE,
F281777,00004,H,3281777000043,1,F28177700004,1,N,SINGLE,
F281777,00005,H,3281777000050,1,F28177700005,1,N,SINGLE,
F281777,00006,H,3281777000067,1,F28177700006,1,N,SINGLE,
F281777,00007,H,3281777000074,1,F28177700007,1,N,SINGLE,
F281777,90001,BH,3281777900015,12,F28177700001,12,N,SOLID,00001
F281777,90002,BH,3281777900022,12,F28177700002,12,N,SOLID,00002
F281777,90003,BH,3281777900039,12,F28177700003,12,N,SOLID,00003
F281777,90004,BH,3281777900046,12,F28177700004,12,N,SOLID,00004
F281777,90005,BH,3281777900053,12,F28177700005,12,N,SOLID,00005
F281777,90006,BH,3281777900060,12,F28177700006,12,N,SOLID,00006
F281777,90007,BH,3281777900077,12,F28177700007,12,N,SOLID,00007
F281777,90008,BH,3281777900084,18,F28177700001,1,Y,PACK,
F281777,90008,BH,3281777900084,18,F28177700002,2,Y,PACK,
F281777,90008,BH,3281777900084,18,F28177700003,4,Y,PACK,
F281777,90008,BH,3281777900084,18,F28177700004,4,Y,PACK,
F281777,90008,BH,3281777900084,18,F28177700005,4,Y,PACK,
F281777,90008,BH,3281777900084,18,F28177700006,2,Y,PACK,
F281777,90008,BH,3281777900084,18,F28177700007,1,Y,PACK,
F281806,00001,BH,3281806000013,1,F28180600001,1,N,SINGLE,
F281806,00002,BH,3281806000020,1,F28180600002,1,N,SINGLE,
F281806,00003,BH,3281806000037,1,F28180600003,1,N,SINGLE,
F281806,00004,BH,3281806000044,1,F28180600004,1,N,SINGLE,
F281806,00005,BH,3281806000051,1,F28180600005,1,N,SINGLE,
F281806,00006,BH,3281806000068,1,F28180600006,1,N,SINGLE,
F281806,00007,BH,3281806000075,1,F28180600007,1,N,SINGLE,
F281806,90001,BH,3281806900016,16,F28180600001,16,N,SOLID,00001
F281806,90002,BH,3281806900023,16,F28180600002,16,N,SOLID,00002
F281806,90003,BH,3281806900030,16,F28180600003,16,N,SOLID,00003
F281806,90004,BH,3281806900047,16,F28180600004,16,N,SOLID,00004
F281806,90005,BH,3281806900054,16,F28180600005,16,N,SOLID,00005
F281806,90006,BH,3281806900061,16,F28180600006,16,N,SOLID,00006
F281806,90007,BH,3281806900078,16,F28180600007,16,N,SOLID,00007
F281806,90008,BH,3281806900085,16,F28180600001,1,Y,PACK,
F281806,90008,BH,3281806900085,16,F28180600002,2,Y,PACK,
F281806,90008,BH,3281806900085,16,F28180600003,4,Y,PACK,
F281806,90008,BH,3281806900085,16,F28180600004,4,Y,PACK,
F281806,90008,BH,3281806900085,16,F28180600005,3,Y,PACK,
F281806,90008,BH,3281806900085,16,F28180600006,1,Y,PACK,
F281806,90008,BH,3281806900085,16,F28180600007,1,Y,PACK,
F281821,00001,H,3281821000012,1,F28182100001,1,N,SINGLE,
F281821,00002,H,3281821000029,1,F28182100002,1,N,SINGLE,
F281821,00003,H,3281821000036,1,F28182100003,1,N,SINGLE,
F281821,00004,H,3281821000043,1,F28182100004,1,N,SINGLE,
F281821,00005,H,3281821000050,1,F28182100005,1,N,SINGLE,
F281821,00006,H,3281821000067,1,F28182100006,1,N,SINGLE,
F281821,00007,H,3281821000074,1,F28182100007,1,N,SINGLE,
F281821,90001,H,3281821900015,6,F28182100001,6,N,SOLID,00001
F281821,90002,H,3281821900022,6,F28182100006,6,N,SOLID,00006
F281821,90003,H,3281821900039,6,F28182100007,6,N,SOLID,00007
F281821,90004,H,3281821900046,6,F28182100002,6,N,SOLID,00002
F281821,90005,H,3281821900053,6,F28182100004,6,N,SOLID,00004
F281821,90006,H,3281821900060,6,F28182100003,6,N,SOLID,00003
F281821,90007,H,3281821900077,6,F28182100005,6,N,SOLID,00005
F281821,90008,H,3281821900084,5,F28182100001,1,N,PACK,
F281821,90008,H,3281821900084,5,F28182100006,2,N,PACK,
F281821,90008,H,3281821900084,5,F28182100007,2,N,PACK,
F281821,90009,H,3281821900091,6,F28182100002,2,N,PACK,
F281821,90009,H,3281821900091,6,F28182100004,4,N,PACK,
F281821,90010,H,3281821900107,6,F28182100003,3,N,PACK,
F281821,90010,H,3281821900107,6,F28182100005,3,N,PACK,
F281836,00001,H,3281836000014,1,F28183600001,1,N,SINGLE,
F281836,00002,H,3281836000021,1,F28183600002,1,N,SINGLE,
F281836,00003,H,3281836000038,1,F28183600003,1,N,SINGLE,
F281836,00004,H,3281836000045,1,F28183600004,1,N,SINGLE,
F281836,00005,H,3281836000052,1,F28183600005,1,N,SINGLE,
F281836,00006,H,3281836000069,1,F28183600006,1,N,SINGLE,
F281836,00007,H,3281836000076,1,F28183600007,1,N,SINGLE,
F281836,90001,BH,3281836900017,16,F28183600001,16,N,SOLID,00001
F281836,90002,BH,3281836900024,16,F28183600002,16,N,SOLID,00002
F281836,90003,BH,3281836900031,16,F28183600003,16,N,SOLID,00003
F281836,90004,BH,3281836900048,16,F28183600004,16,N,SOLID,00004
F281836,90005,BH,3281836900055,16,F28183600005,16,N,SOLID,00005
F281836,90006,BH,3281836900062,16,F28183600006,16,N,SOLID,00006
F281836,90007,BH,3281836900079,16,F28183600007,16,N,SOLID,00007
F281836,90008,BH,3281836900086,17,F28183600001,1,Y,PACK,
F281836,90008,BH,3281836900086,17,F28183600002,2,Y,PACK,
F281836,90008,BH,3281836900086,17,F28183600003,3,Y,PACK,
F281836,90008,BH,3281836900086,17,F28183600004,4,Y,PACK,
F281836,90008,BH,3281836900086,17,F28183600005,3,Y,PACK,
F281836,90008,BH,3281836900086,17,F28183600006,2,Y,PACK,
F281836,90008,BH,3281836900086,17,F28183600007,2,Y,PACK,
F364530,00001,H,3364530000013,1,F36453000001,1,N,SINGLE,
F364530,00002,H,3364530000020,1,F36453000002,1,N,SINGLE,
F364530,00003,H,3364530000037,1,F36453000003,1,N,SINGLE,
F364530,00004,H,3364530000044,1,F36453000004,1,N,SINGLE,
F364530,00005,H,3364530000051,1,F36453000005,1,N,SINGLE,
F364530,90001,BH,3364530900016,20,F36453000005,20,N,SOLID,00005
F364530,90002,BH,3364530900023,20,F36453000003,20,N,SOLID,00003
F364530,90003,BH,3364530900030,20,F36453000002,20,N,SOLID,00002
F364530,90004,BH,3364530900047,20,F36453000001,20,N,SOLID,00001
F364530,90005,BH,3364530900054,20,F36453000004,20,N,SOLID,00004
F364530,90006,BH,3364530900061,20,F36453000005,1,Y,PACK,
F364530,90006,BH,3364530900061,20,F36453000003,2,Y,PACK,
F364530,90006,BH,3364530900061,20,F36453000002,6,Y,PACK,
F364530,90006,BH,3364530900061,20,F36453000001,6,Y,PACK,
F364530,90006,BH,3364530900061,20,F36453000004,5,Y,PACK,
F364531,00001,H,3364531000012,1,F36453100001,1,N,SINGLE,
F364531,00002,H,3364531000029,1,F36453100002,1,N,SINGLE,
F364531,00003,H,3364531000036,1,F36453100003,1,N,SINGLE,
F364531,00004,H,3364531000043,1,F36453100004,1,N,SINGLE,
F364531,00005,H,3364531000050,1,F36453100005,1,N,SINGLE,
F364531,90001,BH,3364531900015,20,F36453100005,20,N,SOLID,00005
F364531,90002,BH,3364531900022,20,F36453100003,20,N,SOLID,00003
F364531,90003,BH,3364531900039,20,F36453100002,20,N,SOLID,00002
F364531,90004,BH,3364531900046,20,F36453100001,20,N,SOLID,00001
F364531,90005,BH,3364531900053,20,F36453100004,20,N,SOLID,00004
F364531,90006,BH,3364531900060,20,F36453100005,1,Y,PACK,
F364531,90006,BH,3364531900060,20,F36453100003,2,Y,PACK,
F364531,90006,BH,3364531900060,20,F36453100002,6,Y,PACK,
F364531,90006,BH,3364531900060,20,F36453100001,6,Y,PACK,
F364531,90006,BH,3364531900060,20,F36453100004,5,Y,PACK,
F364606,90001,BH,3364606900018,5,F36460600003,5,N,INNER,
F364606,90002,BH,3364606900025,60,F36460600003,60,N,SOLID,90001
F364606,90003,BH,3364606900032,5,F36460600002,5,N,INNER,
F364606,90004,BH,3364606900049,60,F36460600002,60,N,SOLID,90003
F364606,90005,BH,3364606900056,5,F36460600001,5,N,INNER,
F364606,90006,BH,3364606900063,60,F36460600001,60,N,SOLID,90005
F364606,90007,BH,3364606900070,5,F36460600004,5,N,INNER,
F364606,90008,BH,3364606900087,60,F36460600004,60,N,SOLID,90007
F364606,90009,BH,3364606900094,40,F36460600003,7,Y,PACK,
F364606,90009,BH,3364606900094,40,F36460600002,15,Y,PACK,
F364606,90009,BH,3364606900094,40,F36460600001,13,Y,PACK,
F364606,90009,BH,3364606900094,40,F36460600004,5,Y,PACK,
F364606,90010,B,3364606900100,40,F36460600003,10,Y,PACK,
F364606,90010,B,3364606900100,40,F36460600002,15,Y,PACK,
F364606,90010,B,3364606900100,40,F36460600001,10,Y,PACK,
F364606,90010,B,3364606900100,40,F36460600004,5,Y,PACK,
F364606,90011,B,3364606900117,40,F36460600003,10,Y,PACK,
F364606,90011,B,3364606900117,40,F36460600002,16,Y,PACK,
F364606,90011,B,3364606900117,40,F36460600001,9,Y,PACK,
F364606,90011,B,3364606900117,40,F36460600004,5,Y,PACK,
F364606,90012,B,3364606900124,60,F36460600003,60,N,SOLID,90001
F364606,90013,B,3364606900131,60,F36460600002,60,N,SOLID,90003
F364606,90014,B,3364606900148,60,F36460600001,60,N,SOLID,90005
F364606,90015,B,3364606900155,60,F36460600004,60,N,SOLID,90007
F364610,90001,BH,3364610900011,5,F36461000003,5,N,INNER,
F364610,90002,BH,3364610900028,40,F36461000003,40,N,SOLID,90001
F364610,90003,BH,3364610900035,5,F36461000002,5,N,INNER,
F364610,90004,BH,3364610900042,40,F36461000002,40,N,SOLID,90003
F364610,90005,BH,3364610900059,5,F36461000001,5,N,INNER,
F364610,90006,BH,3364610900066,40,F36461000001,40,N,SOLID,90005
F364610,90007,BH,3364610900073,5,F36461000004,5,N,INNER,
F364610,90008,BH,3364610900080,40,F36461000004,40,N,SOLID,90007
F364610,90009,BH,3364610900097,38,F36461000003,5,Y,PACK,
F364610,90009,BH,3364610900097,38,F36461000002,16,Y,PACK,
F364610,90009,BH,3364610900097,38,F36461000001,10,Y,PACK,
F364610,90009,BH,3364610900097,38,F36461000004,7,Y,PACK,
F364618,90001,BH,3364618900013,5,F36461800003,5,N,INNER,
F364618,90002,BH,3364618900020,100,F36461800003,100,N,SOLID,90001
F364618,90003,BH,3364618900037,5,F36461800002,5,N,INNER,
F364618,90004,BH,3364618900044,100,F36461800002,100,N,SOLID,90003
F364618,90005,BH,3364618900051,5,F36461800001,5,N,INNER,
F364618,90006,BH,3364618900068,100,F36461800001,100,N,SOLID,90005
F364618,90007,BH,3364618900075,5,F36461800004,5,N,INNER,
F364618,90008,BH,3364618900082,100,F36461800004,100,N,SOLID,90007
F364618,90009,BH,3364618900099,24,F36461800003,3,Y,PACK,
F364618,90009,BH,3364618900099,24,F36461800002,9,Y,PACK,
F364618,90009,BH,3364618900099,24,F36461800001,7,Y,PACK,
F364618,90009,BH,3364618900099,24,F36461800004,5,Y,PACK,
F371062,00001,H,3371062000015,1,F37106200001,1,N,SINGLE,
F371062,00002,H,3371062000022,1,F37106200002,1,N,SINGLE,
F371062,00003,H,3371062000039,1,F37106200003,1,N,SINGLE,
F371062,00004,H,3371062000046,1,F37106200004,1,N,SINGLE,
F371062,00005,H,3371062000053,1,F37106200005,1,N,SINGLE,
F371062,00006,H,3371062000060,1,F37106200006,1,N,SINGLE,
F371062,00007,H,3371062000077,1,F37106200007,1,N,SINGLE,
F371062,90001,H,3371062900018,6,F37106200002,6,N,SOLID,00002
F371062,90002,H,3371062900025,6,F37106200005,6,N,SOLID,00005
F371062,90003,H,3371062900032,6,F37106200003,6,N,SOLID,00003
F371062,90004,H,3371062900049,6,F37106200006,6,N,SOLID,00006
F371062,90005,H,3371062900056,6,F37106200001,6,N,SOLID,00001
F371062,90006,H,3371062900063,6,F37106200004,6,N,SOLID,00004
F371062,90007,H,3371062900070,6,F37106200007,6,N,SOLID,00007
F371062,90008,H,3371062900087,6,F37106200002,3,N,PACK,
F371062,90008,H,3371062900087,6,F37106200005,3,N,PACK,
F371062,90009,H,3371062900094,7,F37106200003,4,N,PACK,
F371062,90009,H,3371062900094,7,F37106200006,3,N,PACK,
F371062,90010,H,3371062900100,6,F37106200001,1,N,PACK,
F371062,90010,H,3371062900100,6,F37106200004,4,N,PACK,
F371062,90010,H,3371062900100,6,F37106200007,1,N,PACK,
F405357,00001,H,3405357000012,1,F40535700001,1,N,SINGLE,
F405357,00002,H,3405357000029,1,F40535700002,1,N,SINGLE,
F405357,00003,H,3405357000036,1,F40535700003,1,N,SINGLE,
F405357,00004,H,3405357000043,1,F40535700004,1,N,SINGLE,
F405357,00005,H,3405357000050,1,F40535700005,1,N,SINGLE,
F405357,00006,H,3405357000067,1,F40535700006,1,N,SINGLE,
F405357,00007,H,3405357000074,1,F40535700007,1,N,SINGLE,
F405357,90001,H,3405357900015,8,F40535700001,8,N,SOLID,00001
F405357,90002,H,3405357900022,8,F40535700002,8,N,SOLID,00002
F405357,90003,H,3405357900039,8,F40535700003,8,N,SOLID,00003
F405357,90004,H,3405357900046,8,F40535700007,8,N,SOLID,00007
F405357,90005,H,3405357900053,8,F40535700004,8,N,SOLID,00004
F405357,90006,H,3405357900060,8,F40535700005,8,N,SOLID,00005
F405357,90007,H,3405357900077,8,F40535700006,8,N,SOLID,00006
F405357,90008,H,3405357900084,7,F40535700001,1,N,PACK,
F405357,90008,H,3405357900084,7,F40535700002,2,N,PACK,
F405357,90008,H,3405357900084,7,F40535700003,3,N,PACK,
F405357,90008,H,3405357900084,7,F40535700007,1,N,PACK,
F405357,90009,H,3405357900091,8,F40535700004,3,N,PACK,
F405357,90009,H,3405357900091,8,F40535700005,3,N,PACK,
F405357,90009,H,3405357900091,8,F40535700006,2,N,PACK,
F405357,90010,BH,3405357900107,8,F40535700001,8,N,SOLID,00001
F405357,90011,BH,3405357900114,8,F40535700002,8,N,SOLID,00002
F405357,90012,BH,3405357900121,8,F40535700003,8,N,SOLID,00003
F405357,90013,BH,3405357900138,8,F40535700007,8,N,SOLID,00007
F405357,90014,BH,3405357900145,8,F40535700004,8,N,SOLID,00004
F405357,90015,BH,3405357900152,8,F40535700005,8,N,SOLID,00005
F405357,90016,BH,3405357900169,8,F40535700006,8,N,SOLID,00006
F405357,90017,BH,3405357900176,7,F40535700001,1,N,PACK,
F405357,90017,BH,3405357900176,7,F40535700002,2,N,PACK,
F405357,90017,BH,3405357900176,7,F40535700003,3,N,PACK,
F405357,90017,BH,3405357900176,7,F40535700007,1,N,PACK,
F405357,90018,BH,3405357900183,8,F40535700004,3,N,PACK,
F405357,90018,BH,3405357900183,8,F40535700005,3,N,PACK,
F405357,90018,BH,3405357900183,8,F40535700006,2,N,PACK,
F405357,90019,BH,3405357900190,15,F40535700001,1,Y,PACK,
F405357,90019,BH,3405357900190,15,F40535700002,2,Y,PACK,
F405357,90019,BH,3405357900190,15,F40535700003,3,Y,PACK,
F405357,90019,BH,3405357900190,15,F40535700004,3,Y,PACK,
F405357,90019,BH,3405357900190,15,F40535700005,3,Y,PACK,
F405357,90019,BH,3405357900190,15,F40535700006,2,Y,PACK,
F405357,90019,BH,3405357900190,15,F40535700007,1,Y,PACK,
F440002,00001,H,3440002000016,1,F44000200001,1,N,SINGLE,
